id:ID(AUTHOR_ID),:LABEL
Andrzej Tarlecki,AUTHOR
Hong Qin,AUTHOR
M. Jayakumar,AUTHOR
Douglas Mota Dias,AUTHOR
Dalessandro Soares Vianna,AUTHOR
Orion F. Reyes-Galviz,AUTHOR
Markus Wulff,AUTHOR
Diego Calvanese,AUTHOR
Eric Wood,AUTHOR
Isabelle Debled-Rennesson,AUTHOR
Matthew A. Clark,AUTHOR
Henric Johnson,AUTHOR
Hiroko Shoji,AUTHOR
Paola Daniela Monari,AUTHOR
Sabrina de Souza Souto,AUTHOR
Naoki Iimura,AUTHOR
Ilkay Ulusoy,AUTHOR
Jake De Vaal,AUTHOR
María Cecilia Bastarrica,AUTHOR
Marc Reimann,AUTHOR
Nicoletta De Francesco,AUTHOR
Eric Menou,AUTHOR
Antonio Gentile,AUTHOR
Anasraj Robert,AUTHOR
Yujung Lee,AUTHOR
Hitoshi Ohsugi,AUTHOR
Helena Handschuh,AUTHOR
Mariya K. Durchova,AUTHOR
Bin Fang,AUTHOR
Luigi del Re,AUTHOR
Alexander Knapp,AUTHOR
Enrico Zaninotto,AUTHOR
Jiang Gao,AUTHOR
Christos G. Cassandras,AUTHOR
Rafal Kolanski,AUTHOR
Cong Phuoc Huynh,AUTHOR
Raffaele Bianco,AUTHOR
Jac Jacques Resing,AUTHOR
Dietmar Janetzko,AUTHOR
A. Kh. Al Jabri,AUTHOR
Scott C. Amiss,AUTHOR
Igor Aleksander,AUTHOR
Alejandro Zunino,AUTHOR
Enrique Vidal,AUTHOR
Jacques Chassin de Kergommeaux,AUTHOR
Christopher Power,AUTHOR
Guangsheng Ma,AUTHOR
I. Lloret,AUTHOR
Kumiyo Nakakoji,AUTHOR
Ian MacInnes,AUTHOR
Núria Casellas,AUTHOR
Sebastiano B. Serpico,AUTHOR
A. van Lamsweerde,AUTHOR
Ichiro Matsuda,AUTHOR
Hernán Astudillo,AUTHOR
Jérôme Lacan,AUTHOR
Yun Hui Liu,AUTHOR
Stephen Marsh,AUTHOR
Stefano Cacciaguerra,AUTHOR
Alan J. Perlis,AUTHOR
Philippe Mouyon,AUTHOR
James A. Ayers,AUTHOR
Nalini K. Ratha,AUTHOR
Tyler Lu,AUTHOR
Thomas Schmickl,AUTHOR
Dacio N.M. Neto,AUTHOR
Nancy R. Mead,AUTHOR
David E. Culler,AUTHOR
Ralph-Hardo Schulz,AUTHOR
Sam Wyly,AUTHOR
Geoff Spence,AUTHOR
Bahar Karaoglu,AUTHOR
María Amparo Vila Miranda,AUTHOR
Pando Gr. Georgiev,AUTHOR
Carmine Ventre,AUTHOR
Damien Ernst,AUTHOR
Qiang Zhao,AUTHOR
Shane Anderson,AUTHOR
Sana Tabassum,AUTHOR
Sandra M. Aluísio,AUTHOR
Malte Iversen,AUTHOR
Anshul Kothari,AUTHOR
Ramin Sadre,AUTHOR
L. Chow,AUTHOR
Matthew Baarman,AUTHOR
Damjan Zazula,AUTHOR
Håkan Eftring,AUTHOR
Manuel Barrio-Solórzano,AUTHOR
Huisheng Chi,AUTHOR
Seong-Ho Park,AUTHOR
Romain Quilici,AUTHOR
Jörg Liebeherr,AUTHOR
Graham Atkins,AUTHOR
Takashi Hirasawa,AUTHOR
Michael Fischer,AUTHOR
Tomohiko Morioka,AUTHOR
Eduard C. Dragut,AUTHOR
Pompeu Casanovas,AUTHOR
Alexis Tsoukiàs,AUTHOR
Makoto Amamiya,AUTHOR
Azzedine Boukerche,AUTHOR
Iris Leefken,AUTHOR
Deock-Gil Oh,AUTHOR
Yasemin Altun,AUTHOR
Elan Pavlov,AUTHOR
Vandana Kabilan,AUTHOR
Arpan Pal,AUTHOR
Fabio Tirelo,AUTHOR
Isaac K. Evans,AUTHOR
Andre Diatta,AUTHOR
James C. Widmaier,AUTHOR
Shin’ya Nagasawa,AUTHOR
Tilmann Sander,AUTHOR
Vreda Pieterse,AUTHOR
Eun-Joo Oh,AUTHOR
John F. Banzhaf,AUTHOR
Sherly Elizabeth,AUTHOR
Carlo Meloni,AUTHOR
Rajendra Prasath,AUTHOR
Sreeparna Banerjee,AUTHOR
Harry C. Li,AUTHOR
Zhiqiang Wei,AUTHOR
Dale E. Jordan,AUTHOR
Arne Jacobs,AUTHOR
Mario Linares-Vásquez,AUTHOR
Francesca Mighela,AUTHOR
Mostafa Al-Emran,AUTHOR
Reiner R. Dumke,AUTHOR
Falk Hüffner,AUTHOR
Weigang Wang,AUTHOR
Etienne E. Kerre,AUTHOR
Zongying Ou,AUTHOR
Zhi Xu,AUTHOR
Sandeep Sen,AUTHOR
Yong-Ki Kim,AUTHOR
Ashwani Kumar Singh,AUTHOR
José Antonio Corbacho,AUTHOR
José Muñoz-Pérez,AUTHOR
Gabriel Mateescu,AUTHOR
Luminita A. Vese,AUTHOR
Hayato Komaba,AUTHOR
Masahiro Mambo,AUTHOR
Laura Ricci,AUTHOR
Franck Thollard,AUTHOR
Francesca Odone,AUTHOR
Stephen B. Jenkins,AUTHOR
Olga Kouchnarenko,AUTHOR
Jens Clausen,AUTHOR
Gaby Schneider,AUTHOR
R. Valentini,AUTHOR
Jarosław Stepaniuk,AUTHOR
Robert W. McGwier,AUTHOR
Juan Antonio Navarro,AUTHOR
Mieko Tanaka-Yamawaki,AUTHOR
Nobuhiro Yamagishi,AUTHOR
Shiqiang Yang,AUTHOR
Takashi Yokomori,AUTHOR
Teruhisa Hochin,AUTHOR
Kevin A. Wise,AUTHOR
Alberto Camaggio,AUTHOR
Tim Brooks,AUTHOR
Juan Hernández-Serrano,AUTHOR
John W. Adams,AUTHOR
Thummala Pallavi,AUTHOR
Vinita Jindal,AUTHOR
Anna Tordai,AUTHOR
Hiromi Yano,AUTHOR
Arnon Rungsawang,AUTHOR
Rafael M. Gasca,AUTHOR
lejandro Donaire,AUTHOR
Kang K. Yen,AUTHOR
Alfred Kranstedt,AUTHOR
Keisuke Uehara,AUTHOR
Pamela Samuelson,AUTHOR
A Swedrzynski,AUTHOR
Serena Morigi,AUTHOR
Ki Jun Han,AUTHOR
Markus Behle,AUTHOR
Takayuki Kawaura,AUTHOR
Masahiro Kobayashi,AUTHOR
Dumitru Dan Burdescu,AUTHOR
Jan Kára,AUTHOR
Hongtao Lu,AUTHOR
Aranya Chakrabortty,AUTHOR
Llorenç Huguet i Rotger,AUTHOR
Amitabha Basu,AUTHOR
Reena Gunjan,AUTHOR
Clinton Jeffery,AUTHOR
Jing Zheng,AUTHOR
Ján Murgaš,AUTHOR
Lin Bai,AUTHOR
Gregor Giebel,AUTHOR
Brahim Hamid,AUTHOR
Fuzhen Huang,AUTHOR
Deyou Tang,AUTHOR
Yasuhiro Fujii,AUTHOR
Timothy S. Woodall,AUTHOR
Olga Tarasyuk,AUTHOR
Truc Pham,AUTHOR
Pietro Pala,AUTHOR
Willy Susilo,AUTHOR
Cristina Gómez,AUTHOR
Patricio Letelier,AUTHOR
Michela Spagnuolo,AUTHOR
Jiao Wang,AUTHOR
Xiaoming Fu,AUTHOR
Stephen Chen,AUTHOR
Archek Parveen Kumar,AUTHOR
Heiko Eisele,AUTHOR
Yi Zheng,AUTHOR
Ali Hooshmand,AUTHOR
Piergiulio Maryni,AUTHOR
Bernd Grobauer,AUTHOR
Kausik Mal,AUTHOR
Wookey Lee,AUTHOR
Ariel I. La Paz,AUTHOR
Gerald Tesauro,AUTHOR
Nadia Busi,AUTHOR
Ilaria Amendola,AUTHOR
Mikołaj Morzy,AUTHOR
S. Biswas,AUTHOR
Olga Liskin,AUTHOR
Craig Schlenoff,AUTHOR
Erick Sutanto,AUTHOR
Anastasios Delopoulos,AUTHOR
Marcelo F. Frias,AUTHOR
Frans C. A. Groen,AUTHOR
Zhongxian Wang,AUTHOR
Hiroshi Saruwatari,AUTHOR
Michael E. Kounavis,AUTHOR
Vincent Englebert,AUTHOR
Haifei Li,AUTHOR
Animesh Chakravarthy,AUTHOR
Johann Dréo,AUTHOR
Peter Buchholz,AUTHOR
Amir Madany Mamlouk,AUTHOR
Francesco Pupo,AUTHOR
Javier Bazzocco,AUTHOR
Menaka Rajapakse,AUTHOR
G. Santhosh Kumar,AUTHOR
Wenjie Zhang,AUTHOR
Nina Mahmoudian,AUTHOR
Sang Hun Lee,AUTHOR
Hazel Glenn Beh,AUTHOR
Ranveer Joyseeree,AUTHOR
José Santa,AUTHOR
Nayeem Islam,AUTHOR
Gunnar Aastrand Grimnes,AUTHOR
Alexandre Urzhumtsev,AUTHOR
Xiaoyang Zhou,AUTHOR
Jaeho Lee,AUTHOR
Binbin Peng,AUTHOR
Doris Höll,AUTHOR
Robert R. Fenichel,AUTHOR
Norma Alias,AUTHOR
Gardner C. Patton,AUTHOR
Anthony Hassitt,AUTHOR
Marc Schiely,AUTHOR
Pooja Vashisth,AUTHOR
Jinshi Cui,AUTHOR
Martin Svensson,AUTHOR
Hiroshi Tezuka,AUTHOR
Jean-Claude Lassalle,AUTHOR
Meng Hwa Er,AUTHOR
Christian Gebken,AUTHOR
Octavian Udrea,AUTHOR
Grit Denker,AUTHOR
Juhani Iivari,AUTHOR
D. Yun Yeh,AUTHOR
Ye Li,AUTHOR
Friedrich L. Bauer,AUTHOR
Yonguk Lee,AUTHOR
Edgars Celms,AUTHOR
Chengeng Qu,AUTHOR
David J. Pearce,AUTHOR
Marc Antonini,AUTHOR
Micah Adler,AUTHOR
Leonid Stoimenov,AUTHOR
Magnus Castell,AUTHOR
Richard Torkar,AUTHOR
J. Jenny Li,AUTHOR
Volker Kuttruff,AUTHOR
Wubing B. Qin,AUTHOR
Borzoo Bonakdarpour,AUTHOR
László Németh,AUTHOR
Choong-Ho Cho,AUTHOR
Teresa Hurley,AUTHOR
Shuangjiu Xiao,AUTHOR
Vicente R. Tomás,AUTHOR
Mohammed Golam Sadi,AUTHOR
Jaan Penjam,AUTHOR
Edward Holweg,AUTHOR
Javier A. Barria,AUTHOR
Norman Fitz-Coy,AUTHOR
Dola Saha,AUTHOR
K Nagamani,AUTHOR
Raffaele Bolla,AUTHOR
Michele Nori,AUTHOR
Zhizhong Wang,AUTHOR
Fabrice Bouquet,AUTHOR
Rozilawati Razali,AUTHOR
Cinzia Cappiello,AUTHOR
Flavio De Paoli,AUTHOR
Lilia Rejeb,AUTHOR
Mohamad Fatma Susilawati,AUTHOR
Jingwen Zhou,AUTHOR
Xiaodong Gu,AUTHOR
Mary C. Jones,AUTHOR
Martin Lauer,AUTHOR
Manfred Broy,AUTHOR
Robert E. Kalaba,AUTHOR
Raghu Kisore Neelisetti,AUTHOR
Saurabh Amin,AUTHOR
Marcela D. Rodríguez,AUTHOR
Victor Alves,AUTHOR
I. Sakho,AUTHOR
Yujin Zong,AUTHOR
Marcus Mohr,AUTHOR
Ning Ding,AUTHOR
Soumik Sarkar,AUTHOR
Stephen J. Maybank,AUTHOR
Jonathan Lee,AUTHOR
Paulo M. Oliveira,AUTHOR
Vinod Kumar Agrawal,AUTHOR
Elena Trichina,AUTHOR
Alberto L. Sangiovanni-Vincentelli,AUTHOR
Koji Nakano,AUTHOR
Michelle Gumbrecht,AUTHOR
Makoto Nakamura,AUTHOR
Craig A. Knoblock,AUTHOR
Naraig Manjikian,AUTHOR
Xicheng Wang,AUTHOR
Tom A. M. Kevenaar,AUTHOR
Ciprian Catana,AUTHOR
Michael Kifer,AUTHOR
J. Park,AUTHOR
Ira Effenberger,AUTHOR
Massimiliano Saba,AUTHOR
David J. Duke,AUTHOR
Ole Fogh Olsen,AUTHOR
Javier Ruiz Hidalgo,AUTHOR
Thorsten Herfet,AUTHOR
Sabrina De Capitani di Vimercati,AUTHOR
Mikkel Holm Sørensen,AUTHOR
David H. Kitson,AUTHOR
Una-May O’Reilly,AUTHOR
Chang-Ik Kang,AUTHOR
Robert J. Cox,AUTHOR
Mario Leyton,AUTHOR
Tatsurou Sekiguchi,AUTHOR
Luciano Lenzini,AUTHOR
Vadim Gerasimov,AUTHOR
Panagiotis Chountas,AUTHOR
Fei Chen,AUTHOR
Márcio Cornélio,AUTHOR
Audris Mockus,AUTHOR
Chotirat Ann Ratanamahatana,AUTHOR
J. J. Collins,AUTHOR
Ita Richardson,AUTHOR
Luis Razo,AUTHOR
Reinhard Schauer,AUTHOR
Rajiv Ramnath,AUTHOR
Pertti Raatikainen,AUTHOR
Aytül Erçil,AUTHOR
Jan Hollez,AUTHOR
James Blow,AUTHOR
Robyn R. Lutz,AUTHOR
Giancarlo Mauri,AUTHOR
Ashwin Srinivasan,AUTHOR
Hong-Taek Ju,AUTHOR
Nir Shavit,AUTHOR
Harpreet Singh,AUTHOR
Wenjie Fu,AUTHOR
Hans L. Cycon,AUTHOR
B. Liu,AUTHOR
Fernando Vázquez,AUTHOR
Beneyaz A Begum,AUTHOR
Imran Sarwar Bajwa,AUTHOR
Marcello M. Bonsangue,AUTHOR
M. Nielsen,AUTHOR
Xavier Pennec,AUTHOR
Saeedeh Ziaeefard,AUTHOR
Anjali Mahajan,AUTHOR
Wufan Chen,AUTHOR
Andrey N. Terekhov,AUTHOR
Satakshi Rana,AUTHOR
Stephen P. Luttrell,AUTHOR
Hyun Seung Yang,AUTHOR
Tom Pauwaert,AUTHOR
Mike Wald,AUTHOR
Kam-Yiu Lam,AUTHOR
Yujong Hwang,AUTHOR
Eun Sun Kim,AUTHOR
David H. D. Warren,AUTHOR
Jin Sa,AUTHOR
Umut Uludag,AUTHOR
Linlin Shen,AUTHOR
Lorin M. Hitt,AUTHOR
Dae-Sik Jang,AUTHOR
Dario Floreano,AUTHOR
Kai Yu,AUTHOR
Roland Ossmann,AUTHOR
Jeffrey Nesheiwat,AUTHOR
Paul Polydoras,AUTHOR
Toshiaki Miyashita,AUTHOR
Yan Gao,AUTHOR
Maurizio Proietti,AUTHOR
Salman Habib,AUTHOR
Sai Ravela,AUTHOR
Peter Anshin,AUTHOR
Susan E. George,AUTHOR
Martin Milanič,AUTHOR
Dorin Huzum,AUTHOR
Massimo Martinelli,AUTHOR
Bengt Ahlgren,AUTHOR
John W. Simpson-Porco,AUTHOR
Zhiming Liu,AUTHOR
Alessandro Armando,AUTHOR
Patrick De Causmaecker,AUTHOR
Thomas Meurer,AUTHOR
Kristian Gjøsteen,AUTHOR
W. Schaufelberger,AUTHOR
Jaesung Kim,AUTHOR
E. Winston Grundmeier,AUTHOR
Paul Watson,AUTHOR
Michael H. Conner,AUTHOR
Yacine Ghamri-Doudane,AUTHOR
Carlos A. Silva,AUTHOR
Daniela Rus,AUTHOR
Pabitra Mohan Khilar,AUTHOR
Pietro Morasso,AUTHOR
Michael Poppleton,AUTHOR
Petr Slechta,AUTHOR
Jung-Ho Um,AUTHOR
Claudio Marrocco,AUTHOR
Tiina Niklander,AUTHOR
Sander Tichelaar,AUTHOR
Gaurav Khanna,AUTHOR
Dominik Raub,AUTHOR
Johannes Maucher,AUTHOR
Victor Ciesielski,AUTHOR
Elena Teica,AUTHOR
Markku Siermala,AUTHOR
Frode Eika Sandnes,AUTHOR
Dennis E. Shasha,AUTHOR
Qing Liu,AUTHOR
Pekka Orponen,AUTHOR
Ilhan Aslan,AUTHOR
Susmit Bagchi,AUTHOR
James Cooley,AUTHOR
Hui-Chen Chang,AUTHOR
David Leevers,AUTHOR
Stéphane Dudret,AUTHOR
Víctor M. Jiménez,AUTHOR
Mónica Pinto,AUTHOR
Himanshu Raj,AUTHOR
Lars Petersson,AUTHOR
"J\""urgen Wirtgen",AUTHOR
Christian Blumenröhr,AUTHOR
Janne Heikkilä,AUTHOR
Eduardo B. Fernandez,AUTHOR
Priscila M. V. Lima,AUTHOR
Rosa M. Carro,AUTHOR
R. J. Stroeker,AUTHOR
José J. Pazos-Arias,AUTHOR
Luísa Coheur,AUTHOR
Pavel Smrž,AUTHOR
Marco Caliari,AUTHOR
Michael Decker,AUTHOR
Yi-Hung Liu,AUTHOR
Solomon Marcus,AUTHOR
Innokenti V. Semoushin,AUTHOR
Song-hwa Chae,AUTHOR
Yuichiro Shibata,AUTHOR
Ed T. P. Slijpen,AUTHOR
Soonuk Seol,AUTHOR
Ben Ross Schneider,AUTHOR
Jongchul Park,AUTHOR
Yuns Oh,AUTHOR
Kim B. Bruce,AUTHOR
Mariela Curiel,AUTHOR
Joost J. P. Schalken,AUTHOR
Norman Alm,AUTHOR
Sarmistha Neogy,AUTHOR
Davide Balzarotti,AUTHOR
Hua Chen,AUTHOR
Michal Mikolajczyk,AUTHOR
Ingmar Meinecke,AUTHOR
Eva Arim,AUTHOR
Taejin Ha,AUTHOR
Shangfen Guo,AUTHOR
Vu1012417,AUTHOR
Yung-Terng Wang,AUTHOR
Ester Zumpano,AUTHOR
Yong-Nien Chen,AUTHOR
Susan Gauch,AUTHOR
Pascal Paillier,AUTHOR
Patrick Saint-Dizier,AUTHOR
Christoph L. Klein,AUTHOR
Yannick Deville,AUTHOR
Zhuo Wang,AUTHOR
Mário M. Harada,AUTHOR
José Pascual Molina,AUTHOR
Tony Cowling,AUTHOR
Hwangjun Song,AUTHOR
Nawaf Almoosa,AUTHOR
Francisco Castells,AUTHOR
Tim Wahls,AUTHOR
Waymond Rodgers,AUTHOR
Per Carlsson,AUTHOR
Bingzhao Gao,AUTHOR
Mairead Meagher,AUTHOR
Richard L. Drechsler,AUTHOR
Gabriel Pedraza,AUTHOR
Stephen G. Kobourov,AUTHOR
Hugo A. Mitre,AUTHOR
Jeong-Il Park,AUTHOR
James Veitch,AUTHOR
Uroÿs Kalabic,AUTHOR
Takahiro Nakano,AUTHOR
Yasuyuki Sumi,AUTHOR
Francisco Guil,AUTHOR
Hyung-Keun Jee,AUTHOR
M. Pilar Romay,AUTHOR
Sascha Lange,AUTHOR
Su-Shen Hung,AUTHOR
Sami Evangelista,AUTHOR
Ian Frank,AUTHOR
Jie Fu,AUTHOR
Nick Webb,AUTHOR
Claudia S. Frydman,AUTHOR
Lionel Martin,AUTHOR
Daniel DeMenthon,AUTHOR
Xiaojing Yang,AUTHOR
Spencer Cheng,AUTHOR
Siva Kumar Palanivel,AUTHOR
Chansuk Yang,AUTHOR
Paul Albuquerque,AUTHOR
Routo Terada,AUTHOR
Vítor Sequeira,AUTHOR
A. Keith Dunker,AUTHOR
Ken Ichi Okada,AUTHOR
Ivan Bruha,AUTHOR
Johan Feyaerts,AUTHOR
Christos Goumopoulos,AUTHOR
Cvetana Krstev,AUTHOR
Piyush P. Kurur,AUTHOR
Shaowen Qin,AUTHOR
Xiaomei Pei,AUTHOR
Caspar Ryan,AUTHOR
Philippe Coiffet,AUTHOR
Nicola Serra,AUTHOR
M. Sasikumar,AUTHOR
María-Dolores Jiménez-Gamero,AUTHOR
Thummaros Rugthum,AUTHOR
D. Pinney,AUTHOR
Diego Macrini,AUTHOR
Hongfang Wang,AUTHOR
Mariusz R. Matuszek,AUTHOR
Feng Jiang,AUTHOR
Lorenza Saitta,AUTHOR
Chung-Ho Lee,AUTHOR
Mohamed El-Darieby,AUTHOR
Marco Botta,AUTHOR
Evimaria Terzi,AUTHOR
Giulio Jacucci,AUTHOR
Jacques Garrigue,AUTHOR
Martin Kuba,AUTHOR
Mengxiang Lin,AUTHOR
Andrew H. Sung,AUTHOR
Don Jyh-Fu Jeng,AUTHOR
Anthony G. Elliott,AUTHOR
Francisco Escolano,AUTHOR
Christian Colombo,AUTHOR
Giuseppe Lo Bello,AUTHOR
Wolfram Burgard,AUTHOR
Minh-Chinh Nguyen,AUTHOR
Deok-Soo Kim,AUTHOR
Jean-David Ruvini,AUTHOR
Jens Franke,AUTHOR
Anthony S. Acampora,AUTHOR
Henning Dierks,AUTHOR
Songjian Lu,AUTHOR
Marcus-Christopher Ludl,AUTHOR
Rajeev Jain,AUTHOR
Norrozila Sulaiman,AUTHOR
Gert Rickheit,AUTHOR
Matthias Bengel,AUTHOR
Philippe Larvet,AUTHOR
Jean-Paul Sansonnet,AUTHOR
Parveen Malik,AUTHOR
Yongqiang Wang,AUTHOR
Dariu M. Gavrila,AUTHOR
Marc Luxen,AUTHOR
József Györkös,AUTHOR
Koji Kida,AUTHOR
Hongkun Li,AUTHOR
Changping Liu,AUTHOR
Barmeshwar Vikramaditya,AUTHOR
Christian Küblbeck,AUTHOR
Hong Hui,AUTHOR
Florentin Wörgötter,AUTHOR
Luis Javier Herrera,AUTHOR
Robert St. Amant,AUTHOR
Huang-Ming Chang,AUTHOR
Xiujun Ma,AUTHOR
Naoki Kobayashi,AUTHOR
Manfred Rohrmüller,AUTHOR
Steven P. Levi,AUTHOR
Kruti Patel,AUTHOR
Yue Jia,AUTHOR
F Cappa,AUTHOR
Stefaan Poedts,AUTHOR
Jian Yu,AUTHOR
Tetsuo Ono,AUTHOR
Norbert Eisinger,AUTHOR
William E. Walker,AUTHOR
Weimin Ge,AUTHOR
Sriram Govindarajan,AUTHOR
Lynn Choi,AUTHOR
Jiaping Gui,AUTHOR
Laurens De Vocht,AUTHOR
Andrea Fumagalli,AUTHOR
Santosh Killamsetty,AUTHOR
Song Chun Zhu,AUTHOR
Koichiro Ochimizu,AUTHOR
Alberto Palomares,AUTHOR
Reginald L. Lagendijk,AUTHOR
Danilo Avola,AUTHOR
Agnes Hui Chan,AUTHOR
Gene Hall,AUTHOR
Purva Sawant,AUTHOR
Tz-Heng Hsu,AUTHOR
Yu Wang,AUTHOR
Steve Hughes,AUTHOR
Bao-Liang Lu,AUTHOR
John Arthur,AUTHOR
Kjetil Nørvåg,AUTHOR
Carlos Viegas Damásio,AUTHOR
Y. Cheng,AUTHOR
Dan C. Marinescu,AUTHOR
Joséphine Castaing,AUTHOR
Seungeun Cha,AUTHOR
Isabelle Attali,AUTHOR
S. Batistatos,AUTHOR
Philip Pritchett,AUTHOR
Sooyeul Lee,AUTHOR
Antonio Picarello,AUTHOR
Luis Allan Künzle,AUTHOR
Carlos Silvestre,AUTHOR
Han-lin Chen,AUTHOR
Andrew Boake,AUTHOR
Alexandre Petrenko,AUTHOR
R. Badrinath,AUTHOR
Lang Hames,AUTHOR
Emmanuelle Encrenaz,AUTHOR
Hsin-Chih Lin,AUTHOR
Dimitrios M. Thilikos,AUTHOR
Kerry Darkins,AUTHOR
Hongwei Huo,AUTHOR
Thomas Schmidt,AUTHOR
Vijo T Varghese,AUTHOR
Michimune Kohno,AUTHOR
Marco Ragni,AUTHOR
José R. Paramá,AUTHOR
Daniel C. Sturman,AUTHOR
Joscha Bach,AUTHOR
Anindya Neogi,AUTHOR
Shelly D. Farnham,AUTHOR
Adel M. Alimi,AUTHOR
David Ingram,AUTHOR
Huong Pham,AUTHOR
Thomas G. Evans,AUTHOR
Mukul R. Prasad,AUTHOR
Pa de Villiers,AUTHOR
Un-Mi Kim,AUTHOR
Martin Carpenter,AUTHOR
Francesca Arcelli Fontana,AUTHOR
Krithika Venkataramani,AUTHOR
Ugo Galassi,AUTHOR
Bijan Afsari,AUTHOR
Jun Fujima,AUTHOR
Mark Kremers,AUTHOR
Humphrey Cheung,AUTHOR
Anne Elisabeth Haxthausen,AUTHOR
Liria Matsumoto Sato,AUTHOR
Naoyuki Nomura,AUTHOR
Vincenzo Cirillo,AUTHOR
June Sison,AUTHOR
M. Barbieri,AUTHOR
Stephen P. Morse,AUTHOR
Rom Pinchasi,AUTHOR
Jozef Hatala,AUTHOR
Eelco Herder,AUTHOR
Simon Dobson,AUTHOR
Belén Barragáns Martínez,AUTHOR
Gary Marchionini,AUTHOR
Stecher S,AUTHOR
Martha Dørum Jære,AUTHOR
Vladimir L. Bulatov,AUTHOR
Lasanthi N. C. De Silva,AUTHOR
Daniela Spresny,AUTHOR
Adams Wai-Kin Kong,AUTHOR
Sebti Foufou,AUTHOR
Naoshi Tabuchi,AUTHOR
José María Cañas,AUTHOR
Christin Seifert,AUTHOR
K. O. Linn,AUTHOR
Aliandro Lima,AUTHOR
Thomas B. Moeslund,AUTHOR
Yvan Royon,AUTHOR
Jinyu Cen,AUTHOR
Donald Goldfarb,AUTHOR
Marc Roubens,AUTHOR
Marcin Gomułkiewicz,AUTHOR
J. P. Gupta,AUTHOR
Mark Nicholson,AUTHOR
Samuel Túnez,AUTHOR
Nicolas Lumineau,AUTHOR
Leif Singer,AUTHOR
Timothy Middelkoop,AUTHOR
Heedong Ko,AUTHOR
K. F. Li,AUTHOR
Anders Gunnar,AUTHOR
Romulo Albuquerque Pereira,AUTHOR
Keiichi Sato,AUTHOR
Tian Lan,AUTHOR
K. Jenkin,AUTHOR
Chit Htay Lwin,AUTHOR
Jon Damon Reese,AUTHOR
Guido M. Cortelazzo,AUTHOR
John R. Singler,AUTHOR
Sheng Li,AUTHOR
Bruno Ciciani,AUTHOR
Tomaso Poggio,AUTHOR
Bert Coessens,AUTHOR
Hisahiro Ito,AUTHOR
R. Siva Ram Prasad,AUTHOR
Tokuro Matsuo,AUTHOR
Airlie Chapman,AUTHOR
William B. Sherman,AUTHOR
Ioannis D. Moscholios,AUTHOR
Volodymyr Turchenko,AUTHOR
Jiale Huo,AUTHOR
Paweł Wlaź,AUTHOR
Carlos A. Brizuela,AUTHOR
Christophe Garcia,AUTHOR
Roberto Zarrelli,AUTHOR
David Cronk,AUTHOR
C. Dennis Allen,AUTHOR
Mohamed Ahmed,AUTHOR
Brian Robinson,AUTHOR
Sejin Oh,AUTHOR
Julio C. Hernandez-Castro,AUTHOR
Shinji Sumimoto,AUTHOR
Stéphane Nègre,AUTHOR
Dileep Kumar Koshley,AUTHOR
X. Rong Li,AUTHOR
Hermann A. Maurer,AUTHOR
Behrooz Sangchoolie,AUTHOR
Jorma T. Virtamo,AUTHOR
Piotr Jędrzejowicz,AUTHOR
Jacinta O'Shea,AUTHOR
Vartika Bhandari,AUTHOR
Alexander S. Poznyak,AUTHOR
Luis Castedo,AUTHOR
K. L. Thomas,AUTHOR
Hermann Balsters,AUTHOR
Satish Chandra 0004,AUTHOR
Risto Vaarandi,AUTHOR
Congduc Pham,AUTHOR
Oliver Laitenberger,AUTHOR
Pierfrancesco Foglia,AUTHOR
Catherine Pelachaud,AUTHOR
Shay Gueron,AUTHOR
S. K. Roberts,AUTHOR
Nigel Ward,AUTHOR
Ilya Pollak,AUTHOR
Eric van der Goot,AUTHOR
Vesa-Petteri Mikkonen,AUTHOR
Jerzy W. Jaromczyk,AUTHOR
Mohammad Ayoub Khan,AUTHOR
Wai Keung Li,AUTHOR
Karin Silvervarg,AUTHOR
Adam Kowalczyk,AUTHOR
Anu Kankainen,AUTHOR
Xuan Chuong Tran,AUTHOR
Hui Li,AUTHOR
Vijay A. Saraswat,AUTHOR
Ernst Althaus,AUTHOR
O. Peterson,AUTHOR
Jozef Skokan,AUTHOR
Sergio Santos,AUTHOR
Bart Rousseau,AUTHOR
Guido Söldner,AUTHOR
Sudeep Sarkar,AUTHOR
Séverine Dubuisson,AUTHOR
Robert Eschbach,AUTHOR
K. Cassirer,AUTHOR
Chenbo Yin,AUTHOR
Guangfan Zhang,AUTHOR
Michelle Chabrol,AUTHOR
Arie Keren,AUTHOR
Kim Jang-Woon,AUTHOR
Luc Julia,AUTHOR
Stefan Schmid,AUTHOR
Martina E. Greiner,AUTHOR
Pinar Duygulu,AUTHOR
J.I. Artigas,AUTHOR
Shu-Kuo Sun,AUTHOR
A. Tandon,AUTHOR
Patrik O. Hoyer,AUTHOR
Achim Wacker,AUTHOR
Hyung-Jin Kim,AUTHOR
Simone Sédillot,AUTHOR
Daniel G. Bobrow,AUTHOR
Jeremy D. Wendt,AUTHOR
Frédéric Guidec,AUTHOR
Fabio M. Chiussi,AUTHOR
Alain Vouffo,AUTHOR
Andres Marquez,AUTHOR
Min Jeong Kim,AUTHOR
Subhamoy Maitra,AUTHOR
Aaron Larson,AUTHOR
Ralf Wienzek,AUTHOR
Alex Biryukov,AUTHOR
M. K. Ghose,AUTHOR
Q. Lin,AUTHOR
Q. Su,AUTHOR
